function_name,function_address,architecture,compiler,optimization,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,algorithm,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,source_file,table_lookup_presence,original_label
mult_row_column,00100000,aarch64,gcc,O2,1,1,0,0,1,72,73,0,0,0.0,211.0,0,2,211,1.5686891116847272,0.23061630218687873,60,71,0.2504970178926441,0.15109343936381708,0.1312127236580517,0.07952286282306163,0.0,0.0,0,0,80,76,116,126,0.1312127236580517,4.841761919753494,2.4871233468487746,0.3459715639810427,27,unknown,0,72,0,0.0,unknown,1,unknown
tc_aes_decrypt,00100354,aarch64,gcc,O2,1,1,0,0,9,21,14,5,5,0.23809523809523808,22.666666666666668,2,10,204,0.8162350962734068,0.10315656010007718,658,12,0.08944954128440367,0.06422018348623854,0.06995412844036697,0.05504587155963303,0.0,0.08486238532110092,4,0,160,130,326,85,0.06995412844036697,5.97748480864098,2.028010439676858,0.06862745098039216,63,unknown,4,17,5,1.1428571428571428,unknown,1,unknown
