architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,_init,000103d0,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,1.6774772291979683,0.1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,__libc_start_main,000103f0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.756807370791777,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,__cxa_finalize,000103fc,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.6979838413800126,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,printf,00010408,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.7273956060858948,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,putchar,00010420,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.7568073707917775,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,abort,0001042c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.756807370791777,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,_start,00010438,Non-Crypto,1,2,3,2,0,1.0,15.0,1,3,0,0,0,0,15,1.2535513648649048,0.041666666666666664,30,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,call_weak_fn,0001046c,Non-Crypto,3,3,2,1,0,0.3333333333333333,3.3333333333333335,0,4,0,0,0,0,10,1.0786921515408305,0.07619047619047618,48,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,deregister_tm_clones,00010490,Non-Crypto,4,5,3,0,0,0.0,3.25,1,5,0,0,0,0,13,1.4262800955140325,0.16666666666666666,20,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,register_tm_clones,000104bc,Non-Crypto,4,5,3,0,0,0.0,4.0,1,5,0,0,0,0,16,1.2866814467949552,0.20295698924731181,86,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,__do_global_dtors_aux,000104f0,Non-Crypto,5,8,5,2,0,0.25,4.0,2,7,0,0,0,0,20,1.419996549461837,0.06583333333333333,40,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O1,aes128_arm_clang_O1.elf,AES128_Encrypt,00010534,AES-128,3,12,11,0,0,0.0,15.666666666666666,0,8,0,0,0,0,47,1.4402534235128186,0.05014675804180944,154,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O1,aes128_arm_clang_O1.elf,KeyExpansion,000105f0,AES-128,5,6,3,1,0,0.16666666666666666,10.4,1,3,0,0,0,0,52,1.229778067192851,0.07865941248294189,226,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O1,aes128_arm_clang_O1.elf,AddRoundKey,000106c8,AES-128,3,3,2,0,0,0.0,3.0,1,3,0,0,0,0,9,0.9093669845351747,0.1685185185185185,74,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O1,aes128_arm_clang_O1.elf,SubBytes,000106ec,AES-128,3,3,2,0,0,0.0,3.3333333333333335,1,3,0,0,0,0,10,1.2473649722619304,0.14487179487179488,77,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O1,aes128_arm_clang_O1.elf,ShiftRows,00010718,AES-128,1,0,1,0,0,0.0,26.0,1,1,0,0,0,0,26,1.4267079882778126,0.02040816326530612,38,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O1,aes128_arm_clang_O1.elf,MixColumns,00010780,AES-128,3,7,6,0,0,0.0,14.666666666666666,1,4,0,0,0,0,44,1.1949470127952986,0.1062482158985086,158,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O1,aes128_arm_clang_O1.elf,main,00010830,Non-Crypto,3,7,6,4,0,0.5714285714285714,16.0,1,6,0,0,0,0,48,1.5021746498975495,0.12229938271604938,180,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O1,aes128_arm_clang_O1.elf,xt,000108f8,AES-128,1,0,1,0,0,0.0,6.0,1,1,0,0,0,0,6,1.1218960267112137,0.30952380952380953,52,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,_init,000103d0,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,1.6774772291979683,0.1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,__libc_start_main,000103f0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,__cxa_finalize,000103fc,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.9900898533590485,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,printf,00010408,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.966418669911448,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,putchar,00010420,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,abort,0001042c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,_start,00010438,Non-Crypto,1,2,3,2,0,1.0,15.0,1,3,0,0,0,0,15,1.2535513648649048,0.041666666666666664,30,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,call_weak_fn,0001046c,Non-Crypto,3,3,2,1,0,0.3333333333333333,3.3333333333333335,0,4,0,0,0,0,10,1.1760608222005091,0.07619047619047618,48,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,deregister_tm_clones,00010490,Non-Crypto,4,5,3,0,0,0.0,3.25,1,5,0,0,0,0,13,1.4262800955140325,0.16666666666666666,20,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,register_tm_clones,000104bc,Non-Crypto,4,5,3,0,0,0.0,4.0,1,5,0,0,0,0,16,1.2866814467949552,0.20295698924731181,86,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,__do_global_dtors_aux,000104f0,Non-Crypto,5,8,5,2,0,0.25,4.0,2,7,0,0,0,0,20,1.419996549461837,0.06583333333333333,40,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O2,aes128_arm_clang_O2.elf,AES128_Encrypt,00010534,AES-128,1,41,42,0,0,0.0,114.0,0,6,0,0,0,0,114,2.0332025522319683,0.04632152588555858,228,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O2,aes128_arm_clang_O2.elf,KeyExpansion,000106fc,AES-128,3,3,2,0,0,0.0,41.333333333333336,1,3,0,0,0,0,124,1.3943018335357793,0.09086824515517215,252,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O2,aes128_arm_clang_O2.elf,AddRoundKey,000108f4,AES-128,1,0,1,0,0,0.0,66.0,1,1,0,0,0,0,66,1.2567844427327837,0.13178294573643412,120,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O2,aes128_arm_clang_O2.elf,SubBytes,000109fc,AES-128,1,0,1,0,0,0.0,52.0,1,1,0,0,0,0,52,1.3947305435464763,0.011235955056179775,102,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O2,aes128_arm_clang_O2.elf,ShiftRows,00010ad0,AES-128,1,0,1,0,0,0.0,26.0,1,1,0,0,0,0,26,1.4267079882778126,0.02040816326530612,38,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O2,aes128_arm_clang_O2.elf,MixColumns,00010b38,AES-128,1,16,17,0,0,0.0,143.0,0,2,0,0,0,0,143,1.169780770154926,0.20840336134453782,330,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O2,aes128_arm_clang_O2.elf,main,00010d74,Non-Crypto,1,19,20,19,0,1.0,88.0,1,4,0,0,0,0,88,2.2685021765525852,0.1245136186770428,124,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O2,aes128_arm_clang_O2.elf,xt,00010edc,AES-128,1,0,1,0,0,0.0,6.0,1,1,0,0,0,0,6,1.1218960267112137,0.30952380952380953,52,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,_init,000103d0,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,1.6774772291979683,0.1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,__libc_start_main,000103f0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,__cxa_finalize,000103fc,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.9900898533590485,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,printf,00010408,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.966418669911448,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,putchar,00010420,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,abort,0001042c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.048913382770813,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,_start,00010438,Non-Crypto,1,2,3,2,0,1.0,15.0,1,3,0,0,0,0,15,1.2535513648649048,0.041666666666666664,30,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,call_weak_fn,0001046c,Non-Crypto,3,3,2,1,0,0.3333333333333333,3.3333333333333335,0,4,0,0,0,0,10,1.1760608222005091,0.07619047619047618,48,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,deregister_tm_clones,00010490,Non-Crypto,4,5,3,0,0,0.0,3.25,1,5,0,0,0,0,13,1.4262800955140325,0.16666666666666666,20,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,register_tm_clones,000104bc,Non-Crypto,4,5,3,0,0,0.0,4.0,1,5,0,0,0,0,16,1.2866814467949552,0.20295698924731181,86,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,__do_global_dtors_aux,000104f0,Non-Crypto,5,8,5,2,0,0.25,4.0,2,7,0,0,0,0,20,1.419996549461837,0.06583333333333333,40,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O3,aes128_arm_clang_O3.elf,AES128_Encrypt,00010534,AES-128,1,41,42,0,0,0.0,114.0,0,6,0,0,0,0,114,2.0332025522319683,0.04632152588555858,228,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O3,aes128_arm_clang_O3.elf,KeyExpansion,000106fc,AES-128,3,3,2,0,0,0.0,41.333333333333336,1,3,0,0,0,0,124,1.3943018335357793,0.09086824515517215,252,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O3,aes128_arm_clang_O3.elf,AddRoundKey,000108f4,AES-128,1,0,1,0,0,0.0,66.0,1,1,0,0,0,0,66,1.2567844427327837,0.13178294573643412,120,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O3,aes128_arm_clang_O3.elf,SubBytes,000109fc,AES-128,1,0,1,0,0,0.0,52.0,1,1,0,0,0,0,52,1.3947305435464763,0.011235955056179775,102,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O3,aes128_arm_clang_O3.elf,ShiftRows,00010ad0,AES-128,1,0,1,0,0,0.0,26.0,1,1,0,0,0,0,26,1.4267079882778126,0.02040816326530612,38,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O3,aes128_arm_clang_O3.elf,MixColumns,00010b38,AES-128,1,16,17,0,0,0.0,143.0,0,2,0,0,0,0,143,1.169780770154926,0.20840336134453782,330,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,O3,aes128_arm_clang_O3.elf,main,00010d74,Non-Crypto,1,19,20,19,0,1.0,88.0,1,4,0,0,0,0,88,2.2685021765525852,0.1245136186770428,124,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,O3,aes128_arm_clang_O3.elf,xt,00010edc,AES-128,1,0,1,0,0,0.0,6.0,1,1,0,0,0,0,6,1.1218960267112137,0.30952380952380953,52,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,_init,000103f0,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,1.6774772291979683,0.1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,__libc_start_main,00010410,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.756807370791777,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,__cxa_finalize,0001041c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.7568073707917775,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,printf,00010428,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.7568073707917775,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,memcpy,00010434,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.756807370791777,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,putchar,0001044c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.756807370791777,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,abort,00010458,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.756807370791777,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,_start,00010464,Non-Crypto,1,2,3,2,0,1.0,15.0,1,3,0,0,0,0,15,1.253551364864905,0.041666666666666664,30,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,call_weak_fn,00010498,Non-Crypto,3,3,2,1,0,0.3333333333333333,3.3333333333333335,0,4,0,0,0,0,10,1.0786921515408305,0.07619047619047618,48,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,deregister_tm_clones,000104bc,Non-Crypto,4,5,3,0,0,0.0,3.25,1,5,0,0,0,0,13,1.4262800955140325,0.16666666666666666,20,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,register_tm_clones,000104e8,Non-Crypto,4,5,3,0,0,0.0,4.0,1,5,0,0,0,0,16,1.2866814467949552,0.20295698924731181,86,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,__do_global_dtors_aux,0001051c,Non-Crypto,5,8,5,2,0,0.25,4.0,2,7,0,0,0,0,20,1.4315110520283107,0.06583333333333333,40,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,Os,aes128_arm_clang_Os.elf,AES128_Encrypt,00010560,AES-128,3,14,13,2,0,0.14285714285714285,14.333333333333334,0,9,0,0,0,0,43,1.4666517047226275,0.055896264229597564,150,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,Os,aes128_arm_clang_Os.elf,KeyExpansion,0001060c,AES-128,5,7,4,2,0,0.2857142857142857,9.8,1,4,0,0,0,0,49,1.2277207390398877,0.08231177501294593,238,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,Os,aes128_arm_clang_Os.elf,AddRoundKey,000106d8,AES-128,3,3,2,0,0,0.0,3.0,1,3,0,0,0,0,9,0.9093669845351747,0.1685185185185185,74,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,Os,aes128_arm_clang_Os.elf,SubBytes,000106fc,AES-128,3,3,2,0,0,0.0,3.3333333333333335,1,3,0,0,0,0,10,1.2354602103571686,0.14487179487179488,77,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,Os,aes128_arm_clang_Os.elf,ShiftRows,00010728,AES-128,1,0,1,0,0,0.0,26.0,1,1,0,0,0,0,26,1.4267079882778126,0.02040816326530612,38,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,Os,aes128_arm_clang_Os.elf,MixColumns,00010790,AES-128,3,7,6,0,0,0.0,14.666666666666666,1,4,0,0,0,0,44,1.1986403220092097,0.1062482158985086,158,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,clang,Os,aes128_arm_clang_Os.elf,main,00010840,Non-Crypto,3,7,6,4,0,0.5714285714285714,11.333333333333334,1,6,0,0,0,0,34,1.2930694072999855,0.05933296480560162,188,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,AES-128,clang,Os,aes128_arm_clang_Os.elf,xt,000108d8,AES-128,1,0,1,0,0,0.0,6.0,1,1,0,0,0,0,6,1.1218960267112137,0.30952380952380953,52,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,O0,aes128_arm_gcc_O0.elf,_init,0001047c,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,0,0,0,3,1.6229810522232802,0.1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,O0,aes128_arm_gcc_O0.elf,__libc_start_main,0001049c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.7568073707917775,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,O0,aes128_arm_gcc_O0.elf,__cxa_finalize,000104a8,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.756807370791777,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,O0,aes128_arm_gcc_O0.elf,printf,000104b4,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.756807370791777,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,O0,aes128_arm_gcc_O0.elf,memcpy,000104c0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.7568073707917775,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,O0,aes128_arm_gcc_O0.elf,__stack_chk_fail,000104cc,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.7273956060858948,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,O0,aes128_arm_gcc_O0.elf,putchar,000104e4,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,1.7162943192893731,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,0,0,0,0,0.0,0,0,0,0
