architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,__libc_start_main,0001050c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.008400331268409,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,__cxa_finalize,00010518,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.008400331268409,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,free,00010524,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.008400331268409,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,__stack_chk_fail,00010530,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.008400331268409,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,puts,0001053c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.008400331268409,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,malloc,00010548,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.008400331268409,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,putchar,00010560,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.008400331268409,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,__printf_chk,0001056c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.008400331268409,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,abort,00010578,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,0,0,0,3,2.008400331268409,0.14285714285714285,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,main,00010588,Non-Crypto,15,45,32,20,0,0.4444444444444444,10.2,2,25,0,0,0,0,153,1.3644421305603334,0.05546186420959561,458,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,_start,0001075c,Non-Crypto,1,2,3,2,0,1.0,15.0,1,3,0,0,0,0,15,1.310080848079985,0.041666666666666664,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,call_weak_fn,00010790,Non-Crypto,3,3,2,1,0,0.3333333333333333,3.3333333333333335,0,4,0,0,0,0,10,1.1625564716997079,0.07619047619047618,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,deregister_tm_clones,000107b4,Non-Crypto,4,5,3,0,0,0.0,3.25,1,5,0,0,0,0,13,1.4717346409685779,0.16666666666666666,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,register_tm_clones,000107e0,Non-Crypto,4,5,3,0,0,0.0,4.0,1,5,0,0,0,0,16,1.2973197446672957,0.20295698924731181,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,__do_global_dtors_aux,00010814,Non-Crypto,5,8,5,2,0,0.25,4.0,2,7,0,0,0,0,20,1.439674317334433,0.06583333333333333,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,XOR-CIPHER,gcc,Os,xor_arm_gcc_Os.elf,rol,00010858,XOR-CIPHER,1,0,1,0,0,0.0,7.0,1,1,0,0,0,0,7,0.7307872139132228,0.22807017543859648,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,XOR-CIPHER,gcc,Os,xor_arm_gcc_Os.elf,sub,0001086a,XOR-CIPHER,3,3,2,0,0,0.0,3.3333333333333335,1,3,0,0,0,0,10,1.1893562621186655,0.1111111111111111,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,XOR-CIPHER,gcc,Os,xor_arm_gcc_Os.elf,diff,00010884,XOR-CIPHER,3,4,3,1,0,0.25,6.333333333333333,1,4,0,0,0,0,19,1.1808816194469063,0.08552631578947367,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,XOR-CIPHER,gcc,Os,xor_arm_gcc_Os.elf,perm,000108b8,XOR-CIPHER,7,9,4,1,0,0.1111111111111111,5.714285714285714,1,8,0,0,0,0,40,1.2234051035649267,0.06387987012987013,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,XOR-CIPHER,gcc,Os,xor_arm_gcc_Os.elf,xor_init,00010924,XOR-CIPHER,7,11,6,2,0,0.18181818181818182,6.285714285714286,1,7,0,0,0,0,44,1.098018059443881,0.03224489795918367,136,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,XOR-CIPHER,gcc,Os,xor_arm_gcc_Os.elf,xor_encrypt_block,000109a4,XOR-CIPHER,13,21,10,5,0,0.23809523809523808,5.153846153846154,1,13,0,0,0,0,67,1.0762511994328396,0.05507391159565072,152,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,XOR-CIPHER,gcc,Os,xor_arm_gcc_Os.elf,xor_decrypt_block,00010a54,XOR-CIPHER,19,29,12,6,0,0.20689655172413793,4.7368421052631575,1,11,0,0,0,0,90,0.9439016220855683,0.0326772337310697,216,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,XOR-CIPHER,gcc,Os,xor_arm_gcc_Os.elf,xor_stream,00010b48,XOR-CIPHER,8,11,5,3,0,0.2727272727272727,7.625,1,7,0,0,0,0,61,0.9111073539762754,0.05881485823169393,140,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,__udivsi3,00010bf8,Non-Crypto,10,11,3,0,0,0.0,2.7,3,11,0,0,0,0,27,0.5142780739816939,0.07160818713450293,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,__aeabi_uidivmod,00010e54,Non-Crypto,2,3,3,2,0,0.6666666666666666,4.0,1,4,0,0,0,0,8,0.76730982548799,0.04285714285714286,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,__aeabi_idiv,00010e70,Non-Crypto,2,3,3,0,0,0.0,4.0,1,4,0,0,0,0,8,0.210013000844044,0.029411764705882353,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,.divsi3_skip_div0_test,00010e76,Non-Crypto,7,6,1,0,0,0.0,5.285714285714286,4,7,0,0,0,0,37,0.5485964985669165,0.12208323591302316,204,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,__aeabi_idivmod,00011104,Non-Crypto,2,3,3,2,0,0.6666666666666666,4.0,0,4,0,0,0,0,8,0.76730982548799,0.04285714285714286,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
arm,Non-Crypto,gcc,Os,xor_arm_gcc_Os.elf,__aeabi_ldiv0,00011120,Non-Crypto,1,1,2,1,0,1.0,4.0,0,2,0,0,0,0,4,1.6008988264336308,0.10714285714285714,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,__trampolines_start,code:000034,Non-Crypto,1,1,2,0,0,0.0,6.0,0,2,0,0,0,0,6,1.8666250334275927,0.7142857142857143,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,__do_copy_data,code:00003a,Non-Crypto,3,4,3,1,0,0.25,3.6666666666666665,0,3,0,0,0,0,11,1.4707635725179038,0.11458333333333333,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,__do_clear_bss,code:000045,Non-Crypto,4,6,4,1,0,0.16666666666666666,2.5,0,5,0,0,0,0,10,1.2516175236233678,0.0859375,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,rol,code:000053,XOR-CIPHER,7,8,3,2,0,0.25,6.0,1,5,0,0,0,0,42,1.263503699606859,0.2716755438646483,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,xor_init,code:00007d,XOR-CIPHER,11,16,7,3,0,0.1875,13.545454545454545,1,6,0,0,0,0,149,1.270522686339182,0.16355705178616975,476,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,sub,code:000115,XOR-CIPHER,4,4,2,1,0,0.25,12.5,1,3,0,0,0,0,50,1.4882256973270316,0.07127087622969572,116,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,perm,code:000147,XOR-CIPHER,8,10,4,1,0,0.1,9.5,1,5,0,0,0,0,76,1.5206038397619064,0.24290410873216117,330,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,diff,code:000193,XOR-CIPHER,9,12,5,2,0,0.16666666666666666,11.777777777777779,1,4,0,0,0,0,106,1.310652208928869,0.25589779750100633,424,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,xor_encrypt_block,code:0001fe,XOR-CIPHER,14,21,9,5,0,0.23809523809523808,8.857142857142858,1,10,0,0,0,0,124,1.531487671341391,0.14524250088994092,402,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,xor_decrypt_block,code:00027d,XOR-CIPHER,31,43,14,8,0,0.18604651162790697,7.580645161290323,1,8,0,0,0,0,235,1.449088200342366,0.12594622448787413,598,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,xor_stream,code:000369,XOR-CIPHER,11,14,5,3,0,0.21428571428571427,18.727272727272727,1,4,0,0,0,0,206,1.4294558113722984,0.13313187262017223,470,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,main,code:000438,Non-Crypto,18,48,32,10,0,0.20833333333333334,23.27777777777778,0,23,0,0,0,0,419,1.816963624046966,0.13885413372812247,1018,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,__divmodhi4,code:0005f4,Non-Crypto,3,9,8,0,0,0.0,3.6666666666666665,0,7,0,0,0,0,11,1.7789078483068408,0.27777777777777773,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,__udivmodhi4_ep,code:000613,Non-Crypto,4,5,3,1,0,0.2,4.0,1,2,0,0,0,0,16,0.5950783496994998,0.21164940243887612,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,malloc,code:00061c,Non-Crypto,31,45,16,1,0,0.022222222222222223,4.258064516129032,1,25,0,0,0,0,132,0.42376543579724385,0.13878690493626478,290,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,free,code:0006b4,Non-Crypto,24,34,12,2,0,0.058823529411764705,5.125,1,21,0,0,0,0,123,0.62045377890426,0.09063341328539941,248,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,memcpy,code:00073d,Non-Crypto,4,4,2,1,0,0.25,2.25,1,3,0,0,0,0,9,0.8562744762874708,0.0625,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,strlen,code:000746,Non-Crypto,3,3,2,0,0,0.0,3.0,1,3,0,0,0,0,9,0.7737251726991756,0.15928515928515927,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,printf,code:00074f,Non-Crypto,1,1,2,0,0,0.0,5.0,0,2,0,0,0,0,5,2.128085278891395,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,putchar,code:000765,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.940593624176297,0.08333333333333333,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,puts,code:00076c,Non-Crypto,9,12,5,2,0,0.16666666666666666,4.888888888888889,1,7,0,0,0,0,44,0.841588531475153,0.09448375995230937,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,vfprintf,code:00079c,Non-Crypto,1,1,2,0,0,0.0,5.0,1,2,0,0,0,0,5,2.5216406363433186,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,strnlen_P,code:00097d,Non-Crypto,3,3,2,0,0,0.0,3.6666666666666665,2,3,0,0,0,0,11,0.8011558909917307,0.14245014245014245,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,strnlen,code:000988,Non-Crypto,3,3,2,0,0,0.0,3.6666666666666665,2,3,0,0,0,0,11,0.7874477427250257,0.13700351935646052,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,fputc,code:000993,Non-Crypto,9,12,5,1,0,0.08333333333333333,6.666666666666667,1,9,0,0,0,0,60,1.3101807251127422,0.14684459914893072,132,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,__ultoa_invert,code:0009cf,Non-Crypto,13,24,13,4,0,0.16666666666666666,5.076923076923077,2,12,0,0,0,0,66,0.9858571292727594,0.13059810220838963,244,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,FUN_code_000a12,code:000a12,Non-Crypto,2,2,2,0,0,0.0,5.5,1,2,0,0,0,0,11,1.22447694435914,0.4816285998013903,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,FUN_code_000a1d,code:000a1d,Non-Crypto,3,3,2,0,0,0.0,5.333333333333333,1,3,0,0,0,0,16,0.8260905579574275,0.2919103313840156,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,__prologue_saves__,code:000a2d,Non-Crypto,1,1,2,0,0,0.0,16.0,0,2,0,0,0,0,16,1.3567796494470397,0.0,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,FUN_code_000a3d,code:000a3d,Non-Crypto,1,0,1,0,0,0.0,12.0,1,1,0,0,0,0,12,1.6863717137095429,0.48717948717948717,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O0,xor_avr_avr-gcc_O0.elf,__epilogue_restores__,code:000a49,Non-Crypto,1,0,1,0,0,0.0,27.0,2,1,0,0,0,0,27,1.9804440900078184,0.24305555555555555,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,__trampolines_start,code:000034,Non-Crypto,1,1,2,0,0,0.0,6.0,0,2,0,0,0,0,6,1.8666250334275927,0.7142857142857143,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,__do_copy_data,code:00003a,Non-Crypto,3,4,3,1,0,0.25,3.6666666666666665,0,3,0,0,0,0,11,1.4707635725179038,0.11458333333333333,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,__do_clear_bss,code:000045,Non-Crypto,4,6,4,1,0,0.16666666666666666,2.5,0,5,0,0,0,0,10,1.2516175236233678,0.0859375,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,rol,code:000053,XOR-CIPHER,7,8,3,2,0,0.25,2.4285714285714284,1,5,0,0,0,0,17,0.8477297619418646,0.30986394557823127,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,sub,code:000064,XOR-CIPHER,3,3,2,0,0,0.0,4.666666666666667,1,3,0,0,0,0,14,1.3200629096722596,0.1598360655737705,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,perm,code:000072,XOR-CIPHER,7,9,4,1,0,0.1111111111111111,8.571428571428571,1,5,0,0,0,0,60,1.3725085244289215,0.30366021788901915,322,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,diff,code:0000ae,XOR-CIPHER,7,10,5,2,0,0.2,9.0,1,4,0,0,0,0,63,1.229115969242353,0.2165852210449397,258,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,xor_init,code:0000ee,XOR-CIPHER,9,14,7,3,0,0.21428571428571427,14.11111111111111,1,7,0,0,0,0,127,1.4972188733123653,0.15837099322160011,380,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,xor_encrypt_block,code:00016f,XOR-CIPHER,11,18,9,4,0,0.2222222222222222,8.545454545454545,1,10,0,0,0,0,94,1.3665124881511563,0.2149042983080269,436,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,xor_decrypt_block,code:0001d0,XOR-CIPHER,24,36,14,7,0,0.19444444444444445,6.083333333333333,1,8,0,0,0,0,146,1.045804171388408,0.16321721374650625,560,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,XOR-CIPHER,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,xor_stream,code:000264,XOR-CIPHER,12,17,7,2,0,0.11764705882352941,12.833333333333334,1,6,0,0,0,0,154,0.957154715944608,0.14261522997970044,482,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,main,code:0002ff,Non-Crypto,13,42,31,5,0,0.11904761904761904,23.846153846153847,0,22,0,0,0,0,310,1.8805849325991137,0.18084082287589504,996,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,__divmodhi4,code:00044d,Non-Crypto,3,9,8,0,0,0.0,3.6666666666666665,0,7,0,0,0,0,11,1.7979702624255045,0.27777777777777773,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,__udivmodhi4_ep,code:00046c,Non-Crypto,4,5,3,1,0,0.2,4.0,1,2,0,0,0,0,16,0.5950783496994998,0.21164940243887612,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,malloc,code:000475,Non-Crypto,31,45,16,1,0,0.022222222222222223,4.258064516129032,1,25,0,0,0,0,132,0.42376543579724385,0.13878690493626478,290,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,free,code:00050d,Non-Crypto,24,34,12,2,0,0.058823529411764705,5.125,1,21,0,0,0,0,123,0.62045377890426,0.09063341328539941,248,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,printf,code:000596,Non-Crypto,1,1,2,0,0,0.0,5.0,0,2,0,0,0,0,5,2.128085278891395,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,putchar,code:0005ac,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,0,0,0,4,1.940593624176297,0.08333333333333333,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,puts,code:0005b3,Non-Crypto,9,12,5,2,0,0.16666666666666666,4.888888888888889,1,7,0,0,0,0,44,0.841588531475153,0.09448375995230937,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,vfprintf,code:0005e3,Non-Crypto,1,1,2,0,0,0.0,5.0,1,2,0,0,0,0,5,2.5216406363433186,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,strnlen_P,code:0007c4,Non-Crypto,3,3,2,0,0,0.0,3.6666666666666665,2,3,0,0,0,0,11,0.8011558909917307,0.14245014245014245,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,strnlen,code:0007cf,Non-Crypto,3,3,2,0,0,0.0,3.6666666666666665,2,3,0,0,0,0,11,0.7874477427250257,0.13700351935646052,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
avr,Non-Crypto,avr-gcc,O1,xor_avr_avr-gcc_O1.elf,fputc,code:0007da,Non-Crypto,9,12,5,1,0,0.08333333333333333,6.666666666666667,1,9,0,0,0,0,60,1.3046251695571867,0.14684459914893072,132,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
